1B3B. Intuitive Formatting,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Consistency,Is the assignment of colour codes conventional?,6,1
2A1. Compatible Mental Models,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Consistency,Is the data display consistent with user conventions?,19,1
2A1. Compatible Mental Models,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Consistency,Is the option wording consistent with command language?,21,1
1B2B. Layout Consistency,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Flexibility,Are the menu options dependent on context?,29,1
1B4. Number of Steps,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Flexibility,Does it have by-passing menu selection with command entry?,23,1
2A1. Compatible Mental Models,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Flexibility,Is the design for data entry flexible?,25,1
2B3. Adaptation to Skill Level,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Flexibility,Does it provide good training for different users?,31,1
2F. User Control,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Flexibility,Does it have direct manipulation capability?,24,1
2F. User Control,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Flexibility,Can the display be controlled by user flexibility?,26,1
2F. User Control,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Flexibility,Does it provide flexible sequence control?,27,1
2F. User Control,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Flexibility,Does it provide flexible user guidance?,28,1
2F. User Control,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Flexibility,Can user name displays and elements according to their needs?,30,1
2F. User Control,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Flexibility,Are users allowed to customize windows?,32,1
2F. User Control,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Flexibility,Can users assign command names?,33,1
2F. User Control,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Flexibility,Does it provide user selection of data for display?,34,1
2F. User Control,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Flexibility,Does it handle user-specified windows?,35,1
2F. User Control,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Flexibility,Does it provide zooming for display expansion?,36,1
1B3A. Intuitive Wording,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Learnability,Does it provide clarity of wording?,37,1
1B3A. Intuitive Wording,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Learnability,Are the command names meaningful?,42,1
1B3B. Intuitive Formatting,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Learnability,Is the data grouping reasonable for easy learning?,38,1
1B3B. Intuitive Formatting,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Learnability,Is the grouping of menu options logical?,40,1
1B3B. Intuitive Formatting,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Learnability,Is the ordering of menu options logical?,41,1
1C5. Error Recovery,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Learnability,Does it provide no-penalty learning?,43,1
2B1. Learning,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Learnability,Is the command language layered?,39,1
1B4. Number of Steps,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Minimal Action,Does it provide combined entry of related data?,44,1
1B4. Number of Steps,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Minimal Action,Will the required data be entered only once?,45,1
1B4. Number of Steps,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Minimal Action,Is the shifting among windows easy?,47,1
1B4. Number of Steps,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Minimal Action,Does it require minimal cursor positioning?,52,1
1B4. Number of Steps,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Minimal Action,Does it require minimal steps in sequential menu selection?,53,1
1B4. Number of Steps,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Minimal Action,Does it require minimal user control actions?,54,1
1B4. Number of Steps,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Minimal Action,Is the return to higher-level menus required only one simple key action?,55,1
1B4. Number of Steps,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Minimal Action,Is the return to general menu required only one simple key action?,56,1
1I. Features,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Minimal Action,Does it provide default values?,46,1
1I. Features,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Minimal Action,Does it provide function keys for frequent control entries?,48,1
1I. Features,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Minimal Action,Does it provide global search and replace capability?,49,1
1I. Features,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Minimal Action,Is the menu selection by pointing? - primary means of sequence control,50,1
1I. Features,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Minimal Action,Is the menu selection by keyed entry? - secondary means of control entry,51,1
2B2A. Memory Loading,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Minimal Memory Load,Are selected data highlighted?,61,1
1B1. Layout,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Minimal Memory Load,Does it provide hierarchic menus for sequential selection?,60,1
2B2A. Memory Loading,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Minimal Memory Load,How are abbreviations and acronyms used?,57,1
1B3A. Intuitive Wording,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Minimal Memory Load,Are the letter codes for menu selection designed carefully?,66,1
1C. User Assistance,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Minimal Memory Load,Is the guidance information always available?,59,1
1I. Features,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Minimal Memory Load,Does it provide aids for entering hierarchic data?,58,1
1I. Features,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Minimal Memory Load,Does it provide index of commands?,62,1
1I. Features,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Minimal Memory Load,Does it provide index of data?,63,1
1I. Features,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Minimal Memory Load,Does it indicate current position in menu structure?,64,1
1I. Features,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Minimal Memory Load,Are upper and lower case equivalent?,69,1
1I. Features,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Minimal Memory Load,Does it use short codes rather than long ones?,70,1
1I. Features,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Minimal Memory Load,Does it provide supplementary verbal labels for icons?,71,1
2D. Ease of Use,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Minimal Memory Load,Are data items kept short?,65,1
2D. Ease of Use,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Minimal Memory Load,Are long data items partitioned?,67,1
2D. Ease of Use,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Minimal Memory Load,Are prior answers recapitulated?,68,1
1A. Visuals,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Perceptual Limitation,Is the cursor distinctive?,74,1
1A. Visuals,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Perceptual Limitation,Are display elements distinctive?,75,1
1A. Visuals,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Perceptual Limitation,Is the active window indicated?,80,1
1A. Visuals,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Perceptual Limitation,Are items paired for direct comparison?,81,1
1A. Visuals,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Perceptual Limitation,Does it provide visually distinctive data fields?,86,1
1A. Visuals,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Perceptual Limitation,Is the screen density reasonable?,88,1
1A2. Colors,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Perceptual Limitation,Does it provide easily distinguished colours?,79,1
1A2. Colors,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Perceptual Limitation,Is the colour coding redundant?,85,1
1B1. Layout,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Perceptual Limitation,Are menus distinct from other displayed information?,84,1
1B1. Layout,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Perceptual Limitation,Are groups of information demarcated?,87,1
1B3A. Intuitive Wording,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Perceptual Limitation,Is the abbreviation distinctive?,73,1
1C. User Assistance,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Perceptual Limitation,Is the format for user guidance distinctive?,76,1
1I. Features,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Perceptual Limitation,Does it provide coding by data category?,72,1
1I. Features,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Perceptual Limitation,Is the number of spoken messages limited?,82,1
1I. Features,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Perceptual Limitation,Does it provide lists for related items?,83,1
2B2B. Command Memory,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Perceptual Limitation,Do the commands have distinct meanings?,77,1
2B2B. Command Memory,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,Perceptual Limitation,Is the spelling distinctive for commands?,78,1
1C1. Help Menu,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,User Guidance,Is HELP provided?,94,1
1C4. Error Messages,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,User Guidance,System feedback: How helpful is the error message?,89,1
1C4. Error Messages,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,User Guidance,Are error messages non-disruptive/informative?,97,1
1C5. Error Recovery,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,User Guidance,Does it provide a cancel option?,90,1
1C5. Error Recovery,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,User Guidance,Are erroneous entries displayed?,91,1
1C5. Error Recovery,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,User Guidance,Does it provide explicit entry of corrections?,92,1
1C5. Error Recovery,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,User Guidance,Does it provide a restart option?,98,1
1C5. Error Recovery,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,User Guidance,Does it provide undo to reverse control actions?,99,1
1C5A. Error Frequency,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,User Guidance,Are repeated errors indicated?,96,1
1C6. Prompts and Interaction,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,User Guidance,Does it provide feedback for control entries?,93,1
1C6. Prompts and Interaction,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,User Guidance,Is completion of processing indicated?,95,1
2F. User Control,PUTQ (Purdue Usability Testing Questionnaire),Lin,1997,User Guidance,Is the sequence control user initiated?,100,1
1C3. External Help Processes,PATC (Physicians' Attitudes Toward Computers),Cork,1998,(Eliminated),Availability of on-line help,,1
3B4. Quality Care,PATC (Physicians' Attitudes Toward Computers),Cork,1998,(Eliminated),Access to healthcare in remote or rural areas,,1
5A2B. Privacy,PATC (Physicians' Attitudes Toward Computers),Cork,1998,(Eliminated),Confidentiality and security better than the paper record,,1
3B1. Sample Tasks,PATC (Physicians' Attitudes Toward Computers),Cork,1998,Demand for sophisticated features,Explain rationale for patient care advice,,1
3B1. Sample Tasks,PATC (Physicians' Attitudes Toward Computers),Cork,1998,Demand for sophisticated features,Provide accurate treatment recommendations,,1
3B1. Sample Tasks,PATC (Physicians' Attitudes Toward Computers),Cork,1998,Demand for sophisticated features,Make accurate diagnoses,,1
3B1. Sample Tasks,PATC (Physicians' Attitudes Toward Computers),Cork,1998,Demand for sophisticated features,Quantify the uncertainty of recommendations,,1
3B1. Sample Tasks,PATC (Physicians' Attitudes Toward Computers),Cork,1998,Demand for sophisticated features,Provide multiple alternative patient care recommendations,,1
